6.999999999999999556e-01,-1.654772999999999605e+00,-2.047363500000000336e+00,-2.023193599999999925e+00,-3.255502000000000118e-01
7.999999999999999334e-01,-1.928152999999999562e+00,-2.001840500000000134e+00,-1.779283599999999854e+00,-3.037842000000000042e-01
8.999999999999999112e-01,-2.444762999999999575e+00,-1.197510499999999922e+00,-1.774857099999999743e+00,-7.536142000000001229e-01
9.999999999999998890e-01,-2.514641999999999378e+00,-1.535220499999999877e+00,-1.362747099999999767e+00,-6.031842000000000592e-01
1.099999999999999867e+00,-2.412701999999999458e+00,-1.424930499999999878e+00,-1.592747099999999749e+00,-5.437892000000000836e-01
1.199999999999999956e+00,-2.173531999999999353e+00,-9.692804999999998783e-01,-2.091627099999999739e+00,-8.336592000000000446e-01
1.300000000000000044e+00,-2.374191999999999414e+00,-1.641180499999999931e+00,-1.190007099999999873e+00,-8.236607000000000234e-01
1.400000000000000133e+00,-2.268671999999999578e+00,-1.522610499999999867e+00,-1.454117099999999940e+00,-8.126277000000000639e-01
1.500000000000000222e+00,-2.110571999999999449e+00,-1.435701499999999964e+00,-1.685497100000000081e+00,-7.302157000000000231e-01
1.400000000000000133e+00,-2.143495999999999402e+00,-9.901815000000000477e-01,-2.142677100000000223e+00,-6.313357000000000552e-01
1.500000000000000222e+00,-2.419605999999999479e+00,-2.041171499999999916e+00,-1.240287100000000198e+00,-8.268057000000000878e-01
1.600000000000000311e+00,-2.298805999999999461e+00,-1.633731499999999892e+00,-1.716637100000000249e+00,-1.088095699999999999e+00
1.700000000000000400e+00,-2.095705999999999403e+00,-1.448531499999999861e+00,-2.017847100000000449e+00,-1.087795400000000079e+00
1.800000000000000488e+00,-2.602465999999999280e+00,-1.967301500000000036e+00,-9.751871000000003065e-01,-1.174520400000000020e+00
1.700000000000000400e+00,-2.695435999999999055e+00,-1.587591500000000044e+00,-1.439477100000000398e+00,-1.144950399999999924e+00
1.800000000000000488e+00,-2.560255999999998977e+00,-1.481641500000000056e+00,-1.673847100000000365e+00,-1.104952399999999946e+00
1.700000000000000400e+00,-2.593175999999998815e+00,-1.036121500000000140e+00,-2.131027100000000285e+00,-1.006072399999999867e+00
1.600000000000000311e+00,-2.407335999999999032e+00,-1.824721500000000329e+00,-1.964597100000000207e+00,-8.222323999999998634e-01
1.500000000000000222e+00,-2.459285999999999195e+00,-1.498391500000000320e+00,-2.273547100000000043e+00,-7.237423999999998969e-01
1.600000000000000311e+00,-2.782335999999999032e+00,-2.219741500000000478e+00,-1.109217099999999956e+00,-8.183553999999999551e-01
1.500000000000000222e+00,-2.991555999999999216e+00,-1.538741500000000428e+00,-1.955577099999999957e+00,-7.581393999999999078e-01
1.600000000000000311e+00,-2.953918999999999073e+00,-1.621099500000000360e+00,-1.877034099999999928e+00,-6.836153999999998732e-01
1.500000000000000222e+00,-3.005868999999999236e+00,-1.294769500000000351e+00,-2.185984099999999763e+00,-5.851253999999999067e-01
1.600000000000000311e+00,-3.083156999999999037e+00,-2.039499500000000687e+00,-1.536784099999999764e+00,-5.490063999999998945e-01
1.700000000000000400e+00,-2.880056999999998979e+00,-1.854299500000000656e+00,-1.837994099999999742e+00,-5.487060999999998634e-01
1.800000000000000488e+00,-2.721016999999998909e+00,-1.633089500000000527e+00,-2.149824100000000016e+00,-5.604310999999998488e-01
1.900000000000000577e+00,-3.035246999999999140e+00,-2.936739500000000724e+00,-5.820940999999999477e-01,-6.265960999999998782e-01
1.800000000000000488e+00,-3.424866999999998995e+00,-2.457699500000000814e+00,-9.216340999999999006e-01,-5.728450999999998849e-01
1.900000000000000577e+00,-3.256876999999998912e+00,-2.037019500000000871e+00,-1.375614099999999951e+00,-8.121550999999999076e-01
2.000000000000000444e+00,-3.106106999999998841e+00,-1.841059500000000959e+00,-1.681454099999999841e+00,-8.243980999999999115e-01
1.900000000000000355e+00,-3.139026999999998679e+00,-1.395539500000001043e+00,-2.138634099999999982e+00,-7.255180999999999436e-01
2.000000000000000444e+00,-3.434006999999998477e+00,-2.222839500000000967e+00,-1.112174100000000054e+00,-6.092280999999999391e-01
2.100000000000000533e+00,-3.332836999999998273e+00,-2.132619500000001000e+00,-1.347234100000000101e+00,-5.665140999999999094e-01
2.200000000000000622e+00,-3.197656999999998195e+00,-2.026669500000001012e+00,-1.581604100000000068e+00,-5.265160999999999314e-01
2.300000000000000711e+00,-2.978226999999998181e+00,-1.571639500000000966e+00,-2.079204100000000111e+00,-7.990560999999999359e-01
2.200000000000000622e+00,-3.030176999999998344e+00,-1.245309500000000957e+00,-2.388154100000000390e+00,-7.005660999999999694e-01
2.300000000000000711e+00,-3.256346999999998104e+00,-1.719589500000000992e+00,-1.753264100000000436e+00,-6.894040999999999642e-01
2.400000000000000799e+00,-3.054576999999998321e+00,-1.539769500000000901e+00,-2.049074100000000342e+00,-6.684141000000000110e-01
2.300000000000000711e+00,-2.868736999999998538e+00,-2.328369500000000869e+00,-1.882644100000000265e+00,-4.845741000000000076e-01
2.400000000000000799e+00,-2.710636999999998409e+00,-2.241460500000000966e+00,-2.114024100000000406e+00,-4.021621000000000223e-01
2.300000000000000711e+00,-2.694528999999998398e+00,-1.595220500000000818e+00,-2.949754100000000712e+00,-2.500021000000000049e-01
2.400000000000000799e+00,-2.757212999999998360e+00,-2.225320500000000923e+00,-2.471324100000000801e+00,-1.394020999999999733e-01
2.500000000000000888e+00,-3.117062999999998141e+00,-3.591250500000001011e+00,-7.108041000000007159e-01,-3.886720999999999648e-01
2.600000000000000977e+00,-3.144130999999998011e+00,-3.264510500000000981e+00,-1.066424100000000763e+00,-6.975521000000000083e-01
2.700000000000001066e+00,-3.848340999999997791e+00,-2.344510500000001052e+00,-1.040491100000000779e+00,-1.165872100000000078e+00
2.600000000000000977e+00,-3.900290999999997954e+00,-2.018180500000001043e+00,-1.349441100000000837e+00,-1.067382100000000111e+00
2.500000000000000888e+00,-3.635500999999997873e+00,-3.031920500000000906e+00,-1.216341100000000841e+00,-5.203121000000000551e-01
2.400000000000000799e+00,-3.706070999999997895e+00,-2.482110500000000997e+00,-2.050021100000000818e+00,-2.331621000000000388e-01
2.500000000000000888e+00,-3.557110999999997691e+00,-2.139230500000000923e+00,-2.453111100000000988e+00,-3.757521000000000333e-01
2.400000000000000799e+00,-3.609057999999997879e+00,-1.812900500000000914e+00,-2.762061100000001268e+00,-2.772601000000000093e-01
2.500000000000000888e+00,-4.047817999999997696e+00,-2.585570500000001104e+00,-1.565511100000001266e+00,-4.226901000000000130e-01
2.600000000000000977e+00,-3.898857999999997492e+00,-2.242690500000001030e+00,-1.968601100000001214e+00,-5.652801000000000631e-01
2.500000000000000888e+00,-3.950807999999997655e+00,-1.916360500000001021e+00,-2.277551100000001050e+00,-4.667901000000000411e-01
2.400000000000000799e+00,-4.002757999999997374e+00,-1.590030500000001012e+00,-2.586501100000001330e+00,-3.683001000000000191e-01
2.500000000000000888e+00,-4.058112999999996973e+00,-2.382360500000001213e+00,-1.914941100000001395e+00,-2.939061000000000035e-01
2.600000000000000977e+00,-3.935322999999996796e+00,-1.979270500000001265e+00,-2.379291100000001435e+00,-6.851561000000000456e-01
2.700000000000001066e+00,-3.733552999999997013e+00,-1.799450500000001174e+00,-2.675101100000001342e+00,-6.641661000000000925e-01
2.600000000000000977e+00,-3.547712999999997230e+00,-2.588050500000001364e+00,-2.508671100000001264e+00,-4.803261000000000891e-01
2.700000000000001066e+00,-3.368962999999997265e+00,-2.110050500000001161e+00,-3.022291100000001229e+00,-8.039461000000001079e-01
2.800000000000001155e+00,-3.677622999999997422e+00,-2.773670500000001038e+00,-1.968241100000001298e+00,-8.931281000000000914e-01
2.700000000000001066e+00,-3.661514999999997411e+00,-2.127430500000000890e+00,-2.803971100000001382e+00,-7.409681000000001294e-01
2.800000000000001155e+00,-4.043544999999997280e+00,-3.432940500000000839e+00,-1.108141100000001211e+00,-9.714881000000001876e-01
2.900000000000001243e+00,-3.982813999999997190e+00,-3.037500500000001047e+00,-1.585341100000001280e+00,-1.420018100000000061e+00
3.000000000000001332e+00,-3.837803999999997107e+00,-2.676830500000001223e+00,-1.990911100000001266e+00,-1.579678100000000196e+00
2.900000000000001243e+00,-3.870723999999996945e+00,-2.231310500000001085e+00,-2.448091100000001408e+00,-1.480798100000000117e+00
2.800000000000001155e+00,-3.922670999999997132e+00,-1.904980500000001076e+00,-2.757041100000001244e+00,-1.382306100000000093e+00
2.900000000000001243e+00,-4.236900999999996920e+00,-3.208630500000001273e+00,-1.189311100000001176e+00,-1.448471100000000122e+00
3.000000000000001332e+00,-4.033800999999996861e+00,-3.023430500000001242e+00,-1.490521100000001153e+00,-1.448170800000000202e+00
3.100000000000001421e+00,-3.874760999999996791e+00,-2.802220500000001113e+00,-1.802351100000001205e+00,-1.459895800000000188e+00
3.200000000000001510e+00,-3.655330999999996777e+00,-2.347190500000000846e+00,-2.299951100000001247e+00,-1.732435800000000192e+00
3.100000000000001421e+00,-3.390540999999996696e+00,-3.360930500000001153e+00,-2.166851100000001473e+00,-1.185365800000000025e+00
3.200000000000001510e+00,-4.006860999999997119e+00,-2.489970500000000975e+00,-2.188472100000001586e+00,-1.548815800000000076e+00
3.300000000000001599e+00,-3.767690999999997015e+00,-2.034320500000001086e+00,-2.687352100000001798e+00,-1.838685800000000148e+00
3.200000000000001510e+00,-3.497800999999996829e+00,-3.254160500000001122e+00,-2.755013100000001991e+00,-9.838658000000001236e-01
3.100000000000001421e+00,-3.481692999999996818e+00,-2.607920500000000974e+00,-3.590743100000001853e+00,-8.317058000000001616e-01
3.200000000000001510e+00,-3.838502999999996668e+00,-3.429220500000000893e+00,-2.582443100000001657e+00,-7.349408000000001717e-01
3.300000000000001599e+00,-3.687732999999996597e+00,-3.233260500000000981e+00,-2.888283100000001546e+00,-7.471838000000001756e-01
3.400000000000001688e+00,-3.468302999999996583e+00,-2.778230500000001157e+00,-3.385883100000001811e+00,-1.019723800000000180e+00
3.300000000000001599e+00,-3.501226999999996536e+00,-2.332710500000001019e+00,-3.843063100000001953e+00,-9.208438000000002122e-01
3.400000000000001688e+00,-3.792606999999996731e+00,-3.279820500000000916e+00,-2.866383100000001960e+00,-9.810598000000002594e-01
3.500000000000001776e+00,-3.553436999999996626e+00,-2.824170500000001027e+00,-3.365263100000002172e+00,-1.270929800000000220e+00
3.600000000000001865e+00,-3.862096999999996783e+00,-3.487790500000000904e+00,-2.311213100000002463e+00,-1.360111800000000315e+00
3.500000000000001776e+00,-3.797624999999996920e+00,-3.027170500000000875e+00,-3.145913100000002238e+00,-1.089121800000000251e+00
3.400000000000001688e+00,-3.849571999999997107e+00,-2.700840500000000866e+00,-3.454863100000002518e+00,-9.906298000000002268e-01
3.300000000000001599e+00,-3.901521999999997270e+00,-2.374510500000000857e+00,-3.763813100000002798e+00,-8.921398000000002604e-01
3.400000000000001688e+00,-3.967288999999997401e+00,-2.654690500000000952e+00,-3.392663100000002707e+00,-7.924008000000002383e-01
3.500000000000001776e+00,-4.317888999999997424e+00,-3.911360500000001128e+00,-1.876603100000002522e+00,-8.676168000000001879e-01
3.600000000000001865e+00,-4.937918999999997283e+00,-3.043300500000000852e+00,-1.875689660000002590e+00,-1.237916800000000261e+00
3.700000000000001954e+00,-4.792908999999997199e+00,-2.682630500000001028e+00,-2.281259660000002576e+00,-1.397576800000000397e+00
3.600000000000001865e+00,-4.714218999999997273e+00,-3.639260500000001120e+00,-1.902589660000002514e+00,-6.472368000000003896e-01
3.700000000000001954e+00,-4.617510999999996812e+00,-3.255000500000001296e+00,-2.395729660000002426e+00,-1.060466800000000376e+00
3.800000000000002043e+00,-4.468550999999997053e+00,-2.912120500000001222e+00,-2.798819660000002596e+00,-1.203056800000000370e+00
3.700000000000001954e+00,-4.520500999999996772e+00,-2.585790500000001213e+00,-3.107769660000002432e+00,-1.104566800000000404e+00
3.800000000000002043e+00,-4.317400999999996714e+00,-2.400590500000001182e+00,-3.408979660000002632e+00,-1.104266500000000484e+00
3.900000000000002132e+00,-4.699430999999997027e+00,-3.706100500000001130e+00,-1.713149660000002461e+00,-1.334786500000000542e+00
3.800000000000002043e+00,-4.732350999999996866e+00,-3.260580500000000992e+00,-2.170329660000002381e+00,-1.235906500000000463e+00
3.900000000000002132e+00,-4.625980999999996790e+00,-2.891010500000001038e+00,-2.586269660000002357e+00,-1.429696500000000370e+00
4.000000000000001776e+00,-4.424210999999997007e+00,-2.711190500000001169e+00,-2.882079660000002264e+00,-1.408706500000000306e+00
3.900000000000001688e+00,-4.345520999999997080e+00,-3.667820500000001260e+00,-2.503409660000002201e+00,-6.583665000000002987e-01
4.000000000000001776e+00,-4.210340999999997003e+00,-3.561870500000001272e+00,-2.737779660000002391e+00,-6.183685000000003207e-01
4.100000000000001421e+00,-3.990910999999996989e+00,-3.106840500000001448e+00,-3.235379660000002211e+00,-8.909085000000003252e-01
4.000000000000001776e+00,-4.042860999999996707e+00,-2.780510500000001439e+00,-3.544329660000002491e+00,-7.924185000000003587e-01
4.100000000000001421e+00,-4.393460999999996730e+00,-4.037180500000001615e+00,-2.028269660000002084e+00,-8.676345000000003083e-01
4.000000000000001776e+00,-4.486430999999996949e+00,-3.657470500000001401e+00,-2.492559660000002175e+00,-8.380645000000003231e-01
3.900000000000001688e+00,-4.421958999999996642e+00,-3.196850500000001372e+00,-3.327259660000001951e+00,-5.670745000000003699e-01
4.000000000000001776e+00,-4.218858999999996584e+00,-3.011650500000001340e+00,-3.628469660000002150e+00,-5.667742000000003388e-01
3.900000000000001688e+00,-4.270808999999996303e+00,-2.685320500000001331e+00,-3.937419660000002430e+00,-4.682842000000003169e-01
4.000000000000001776e+00,-4.718558999999996395e+00,-3.988350500000001464e+00,-2.229079660000002239e+00,-7.717342000000002589e-01
3.900000000000001688e+00,-4.832878999999996594e+00,-3.614220500000001390e+00,-2.786849660000002338e+00,-7.081562000000002355e-01
4.000000000000001776e+00,-4.593708999999996934e+00,-3.158570500000001502e+00,-3.285729660000002550e+00,-9.980262000000001965e-01
4.100000000000001421e+00,-4.391938999999997151e+00,-2.978750500000001633e+00,-3.581539660000002456e+00,-9.770362000000002434e-01
4.000000000000001776e+00,-4.424858999999996989e+00,-2.533230500000001495e+00,-4.038719660000002598e+00,-8.781562000000002755e-01
4.100000000000001421e+00,-4.654038999999997372e+00,-3.258930500000001729e+00,-3.242749660000002532e+00,-7.860462000000002503e-01
4.200000000000001066e+00,-4.494998999999997302e+00,-3.037720500000001600e+00,-3.554579660000002583e+00,-7.977712000000002357e-01
4.100000000000001421e+00,-4.527922999999997700e+00,-2.592200500000001462e+00,-4.011759660000002725e+00,-6.988912000000002678e-01
4.200000000000001066e+00,-4.684132999999997438e+00,-2.813410500000001591e+00,-3.585849660000002714e+00,-6.709192000000002709e-01
4.300000000000000711e+00,-5.011052999999997759e+00,-4.087470500000002005e+00,-2.030119660000002657e+00,-6.851012000000002988e-01
4.200000000000001066e+00,-5.063002999999997478e+00,-3.761140500000001996e+00,-2.339069660000002493e+00,-5.866112000000003324e-01
4.100000000000001421e+00,-5.114949999999997665e+00,-3.434810500000001987e+00,-2.648019660000002773e+00,-4.881192000000003084e-01
4.000000000000001776e+00,-5.098841999999997654e+00,-2.788570500000001839e+00,-3.483749660000002635e+00,-3.359592000000002909e-01
4.100000000000001421e+00,-4.897071999999997871e+00,-2.608750500000001971e+00,-3.779559660000002541e+00,-3.149692000000002823e-01
4.200000000000001066e+00,-5.050291999999998005e+00,-3.118410500000002195e+00,-3.111769660000002435e+00,-2.974712000000002687e-01
4.100000000000001421e+00,-5.083215999999998402e+00,-2.672890500000002056e+00,-3.568949660000002577e+00,-1.985912000000002453e-01
4.200000000000001066e+00,-5.452825999999998174e+00,-4.040680500000002340e+00,-1.810999660000002454e+00,-4.604012000000002880e-01
4.300000000000000711e+00,-5.363313999999998138e+00,-3.563300500000002202e+00,-2.295309660000002694e+00,-1.019491200000000486e+00
4.400000000000000355e+00,-5.242513999999998120e+00,-3.155860500000001956e+00,-2.771659660000002745e+00,-1.280781200000000508e+00
4.500000000000000000e+00,-5.084413999999997991e+00,-3.068951500000002053e+00,-3.003039660000002886e+00,-1.198369200000000578e+00
4.400000000000000355e+00,-5.136360999999998178e+00,-2.742621500000002044e+00,-3.311989660000002722e+00,-1.099877200000000554e+00
4.300000000000000711e+00,-4.871570999999998541e+00,-3.756361500000002351e+00,-3.178889660000002948e+00,-5.528072000000004982e-01
4.400000000000000355e+00,-4.668470999999998483e+00,-3.571161500000002320e+00,-3.480099660000003148e+00,-5.525069000000004671e-01
4.500000000000000000e+00,-4.500480999999998843e+00,-3.150481500000002377e+00,-3.934079660000003198e+00,-7.918169000000004898e-01
4.599999999999999645e+00,-4.875510999999998596e+00,-4.496341500000002434e+00,-2.174759660000002981e+00,-1.069526900000000502e+00
4.500000000000000000e+00,-4.908430999999998434e+00,-4.050821500000002295e+00,-2.631939660000003123e+00,-9.706469000000005343e-01
4.599999999999999645e+00,-4.689000999999998420e+00,-3.595791500000002472e+00,-3.129539660000003387e+00,-1.243186900000000428e+00
4.699999999999999289e+00,-4.543990999999998337e+00,-3.235121500000002648e+00,-3.535109660000003373e+00,-1.402846900000000563e+00
4.599999999999999645e+00,-4.595940999999998056e+00,-2.908791500000002639e+00,-3.844059660000003653e+00,-1.304356900000000596e+00
4.500000000000000000e+00,-4.647890999999997774e+00,-2.582461500000002630e+00,-4.153009660000003933e+00,-1.205866900000000630e+00
4.400000000000000355e+00,-4.666971999999997678e+00,-3.495431500000002689e+00,-3.780509660000003880e+00,-6.236269000000006502e-01
4.500000000000000000e+00,-4.465201999999997895e+00,-3.315611500000002820e+00,-4.076319660000003786e+00,-6.026369000000006970e-01
4.599999999999999645e+00,-4.825321999999998113e+00,-3.969501500000002903e+00,-3.023979660000003733e+00,-6.516039000000006798e-01
4.699999999999999289e+00,-4.646571999999998148e+00,-3.491501500000002700e+00,-3.537599660000003698e+00,-9.752239000000006985e-01
4.599999999999999645e+00,-4.698521999999997867e+00,-3.165171500000002691e+00,-3.846549660000003534e+00,-8.767339000000007321e-01
4.500000000000000000e+00,-4.750468999999998054e+00,-2.838841500000002682e+00,-4.155499660000003814e+00,-7.782419000000007081e-01
4.599999999999999645e+00,-4.890148999999998303e+00,-3.805821500000002633e+00,-3.208979660000003786e+00,-8.131139000000007222e-01
4.699999999999999289e+00,-4.731108999999998233e+00,-3.584611500000002504e+00,-3.520809660000003838e+00,-8.248389000000007076e-01
4.799999999999998934e+00,-4.563118999999998593e+00,-3.163931500000002561e+00,-3.974789660000003888e+00,-1.064148900000000619e+00
4.899999999999998579e+00,-4.763778999999998653e+00,-3.835831500000002503e+00,-3.073169660000004022e+00,-1.054150400000000598e+00
4.799999999999998934e+00,-4.796702999999999051e+00,-3.390311500000002365e+00,-3.530349660000004164e+00,-9.552704000000006301e-01
4.699999999999999289e+00,-4.829622999999998889e+00,-2.944791500000002227e+00,-3.987529660000004306e+00,-8.563904000000006622e-01
4.799999999999998934e+00,-5.143852999999999120e+00,-4.248441500000001980e+00,-2.419799660000004238e+00,-9.225554000000006916e-01
4.899999999999998579e+00,-5.021062999999998944e+00,-3.845351500000001810e+00,-2.884149660000004278e+00,-1.313805400000000789e+00
4.999999999999998224e+00,-4.899082999999999188e+00,-3.635531500000001692e+00,-3.203689660000004213e+00,-1.300962400000000851e+00
4.899999999999998579e+00,-4.951032999999998907e+00,-3.309201500000001683e+00,-3.512639660000004049e+00,-1.202472400000000885e+00
4.799999999999998934e+00,-5.002982999999998626e+00,-2.982871500000001674e+00,-3.821589660000004329e+00,-1.103982400000000919e+00
4.899999999999998579e+00,-5.326032999999998907e+00,-3.704221500000001832e+00,-2.657259660000004242e+00,-1.198595400000000977e+00
4.999999999999998224e+00,-5.122932999999998849e+00,-3.519021500000001801e+00,-2.958469660000004442e+00,-1.198295100000001057e+00
5.099999999999997868e+00,-4.964832999999998719e+00,-3.432112500000001898e+00,-3.189849660000004583e+00,-1.115883100000001127e+00
4.999999999999998224e+00,-4.948724999999998708e+00,-2.785872500000001750e+00,-4.025579660000004445e+00,-9.637231000000010539e-01
5.099999999999997868e+00,-5.232634999999998371e+00,-3.448872500000002006e+00,-2.977089660000004301e+00,-1.005836100000001121e+00
5.199999999999997513e+00,-4.993464999999998710e+00,-2.993222500000002118e+00,-3.475969660000004513e+00,-1.295706100000001193e+00
5.099999999999997868e+00,-5.045414999999998429e+00,-2.666892500000002109e+00,-3.784919660000004349e+00,-1.197216100000001227e+00
5.199999999999997513e+00,-5.368464999999998710e+00,-3.388242500000002266e+00,-2.620589660000004262e+00,-1.291829100000001285e+00
5.099999999999997868e+00,-5.420414999999998429e+00,-3.061912500000002257e+00,-2.929539660000004098e+00,-1.193339100000001318e+00
5.199999999999997513e+00,-5.181244999999998768e+00,-2.606262500000002369e+00,-3.428419660000004310e+00,-1.483209100000001390e+00
5.099999999999997868e+00,-5.051244999999998875e+00,-3.633042500000002395e+00,-3.133119660000004192e+00,-8.968291000000013780e-01
4.999999999999998224e+00,-5.084168999999999272e+00,-3.187522500000002257e+00,-3.590299660000004334e+00,-7.979491000000014100e-01
5.099999999999997868e+00,-4.881068999999999214e+00,-3.002322500000002226e+00,-3.891509660000004533e+00,-7.976488000000013789e-01
4.999999999999998224e+00,-4.802378999999999287e+00,-3.958952500000002317e+00,-3.512839660000004471e+00,-4.730880000000137198e-02
5.099999999999997868e+00,-4.676658999999999011e+00,-3.471642500000002407e+00,-4.041449660000004940e+00,-6.347188000000014707e-01
4.999999999999998224e+00,-4.728608999999998730e+00,-3.145312500000002398e+00,-4.350399660000005220e+00,-5.362288000000015042e-01
5.099999999999997868e+00,-5.130788999999998268e+00,-3.975712500000002425e+00,-3.094899660000005159e+00,-6.872188000000014618e-01
5.199999999999997513e+00,-4.911358999999998254e+00,-3.520682500000002157e+00,-3.592499660000004980e+00,-9.597588000000014663e-01
5.099999999999997868e+00,-4.895250999999998243e+00,-2.874442500000002010e+00,-4.428229660000004841e+00,-8.075988000000013933e-01
5.199999999999997513e+00,-5.400020999999997962e+00,-3.454672500000001811e+00,-3.303829660000004775e+00,-8.466088000000013825e-01
5.299999999999997158e+00,-5.240980999999997891e+00,-3.233462500000001683e+00,-3.615659660000004827e+00,-8.583338000000013679e-01
5.199999999999997513e+00,-5.292927999999998079e+00,-2.907132500000001674e+00,-3.924609660000005107e+00,-7.598418000000013439e-01
5.099999999999997868e+00,-5.107087999999998296e+00,-3.695732500000001863e+00,-3.758179660000005029e+00,-5.760018000000013405e-01
4.999999999999998224e+00,-5.159037999999998014e+00,-3.369402500000001854e+00,-4.067129660000005309e+00,-4.775118000000013185e-01
4.899999999999998579e+00,-5.191961999999998412e+00,-2.923882500000001716e+00,-4.524309660000005451e+00,-3.786318000000012951e-01
4.999999999999998224e+00,-5.363001999999998048e+00,-3.401682500000001497e+00,-3.903219660000005309e+00,-3.388918000000012976e-01
5.099999999999997868e+00,-5.123831999999998388e+00,-2.946032500000001608e+00,-4.402099660000005521e+00,-6.287618000000012586e-01
5.199999999999997513e+00,-5.493441999999998160e+00,-4.313822500000001448e+00,-2.644149660000005397e+00,-8.905718000000013568e-01
5.099999999999997868e+00,-5.675601999999997815e+00,-3.666342500000001614e+00,-3.449289660000005142e+00,-8.487168000000013812e-01
5.199999999999997513e+00,-5.456171999999997801e+00,-3.211312500000001791e+00,-3.946889660000005406e+00,-1.121256800000001386e+00
5.299999999999997158e+00,-5.254401999999998019e+00,-3.031492500000001922e+00,-4.242699660000005757e+00,-1.100266800000001322e+00
5.399999999999996803e+00,-5.692131999999998193e+00,-3.583162500000002026e+00,-3.148799660000005662e+00,-1.141086800000001400e+00
5.499999999999996447e+00,-5.489031999999998135e+00,-3.397962500000001995e+00,-3.450009660000005862e+00,-1.140786500000001480e+00
5.399999999999996803e+00,-5.540981999999997853e+00,-3.071632500000001986e+00,-3.758959660000005698e+00,-1.042296500000001513e+00
5.299999999999997158e+00,-5.462291999999997927e+00,-4.028262500000002078e+00,-3.380289660000005636e+00,-2.919565000000015065e-01
5.199999999999997513e+00,-5.495211999999997765e+00,-3.582742500000001939e+00,-3.837469660000005778e+00,-1.930765000000014830e-01
